title,date,category,link
"Interventional Pain Center Agreed to Pay $38,000 for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims for Non-Covered Services",2022-02-18,"Interventional Pain Center Agreed to Pay $38,000 for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims for Non-Covered Services",https://oig.hhs.gov/fraud/enforcement/interventional-pain-center-agreed-to-pay-38000-for-allegedly-violating-the-civil-monetary-penalties-law-by-submitting-claims-for-non-covered-services/
Attorney General Cameron Announces Conviction of Livingston County Woman for Medicaid Fraud,2022-02-21,Attorney General Cameron Announces Conviction of Livingston County Woman for Medicaid Fraud,https://oig.hhs.gov/fraud/enforcement/attorney-general-cameron-announces-conviction-of-livingston-county-woman-for-medicaid-fraud/
"Rodriquez-Aquino, MD PA Agreed to Pay $24,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",2022-02-22,"Rodriquez-Aquino, MD PA Agreed to Pay $24,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",https://oig.hhs.gov/fraud/enforcement/rodriquez-aquino-md-pa-agreed-to-pay-24000-for-allegedly-violating-the-civil-monetary-penalties-law-by-employing-an-excluded-individual/
"Lawton Hospital and Physicians Pay $550,000 to Settle Civil Penalty Claims Involving Controlled Substance Prescriptions",2022-02-22,"Lawton Hospital and Physicians Pay $550,000 to Settle Civil Penalty Claims Involving Controlled Substance Prescriptions",https://oig.hhs.gov/fraud/enforcement/lawton-hospital-and-physicians-pay-550000-to-settle-civil-penalty-claims-involving-controlled-substance-prescriptions/
"Hamden Psychiatric Practice and its Owner Pay $310K for Employing ""Excluded"" Individual",2022-02-23,"Hamden Psychiatric Practice and its Owner Pay $310K for Employing ""Excluded"" Individual",https://oig.hhs.gov/fraud/enforcement/hamden-psychiatric-practice-and-its-owner-pay-310k-for-employing-excluded-individual/
"Associate Medical Director of Baltimore County, Maryland Pain Management Practice Sentenced to Federal Prison for Accepting Kick-Backs",2022-02-24,"Associate Medical Director of Baltimore County, Maryland Pain Management Practice Sentenced to Federal Prison for Accepting Kick-Backs",https://oig.hhs.gov/fraud/enforcement/associate-medical-director-of-baltimore-county-maryland-pain-management-practice-sentenced-to-federal-prison-for-accepting-kick-backs/
Former Virginia Beach Business Owner Sentenced for Multi-Million Dollar Health Care Fraud Scheme,2022-02-24,Former Virginia Beach Business Owner Sentenced for Multi-Million Dollar Health Care Fraud Scheme,https://oig.hhs.gov/fraud/enforcement/former-virginia-beach-business-owner-sentenced-for-multi-million-dollar-health-care-fraud-scheme/
Fort Dodge Man Sentenced to Federal Prison for Misappropriating Social Security Benefits of Severely Disabled Nursing Home Resident,2022-02-24,Fort Dodge Man Sentenced to Federal Prison for Misappropriating Social Security Benefits of Severely Disabled Nursing Home Resident,https://oig.hhs.gov/fraud/enforcement/fort-dodge-man-sentenced-to-federal-prison-for-misappropriating-social-security-benefits-of-severely-disabled-nursing-home-resident/
Attorney General Moody Announces Arrest of Nursing Home Employee for Exploiting a Disabled Senior,2022-02-24,Attorney General Moody Announces Arrest of Nursing Home Employee for Exploiting a Disabled Senior,https://oig.hhs.gov/fraud/enforcement/attorney-general-moody-announces-arrest-of-nursing-home-employee-for-exploiting-a-disabled-senior/
Attorney General Bonta Announces Arrests in Alleged Inland Empire Hospice Scam Defrauding Medicare and Medi-Cal Programs of More Than $4.2 Million,2022-02-24,Attorney General Bonta Announces Arrests in Alleged Inland Empire Hospice Scam Defrauding Medicare and Medi-Cal Programs of More Than $4.2 Million,https://oig.hhs.gov/fraud/enforcement/attorney-general-bonta-announces-arrests-in-alleged-inland-empire-hospice-scam-defrauding-medicare-and-medi-cal-programs-of-more-than-42-million/
Bradford County Nurse Practitioner Charged With Illegal Prescribing and Fraud,2022-02-25,Bradford County Nurse Practitioner Charged With Illegal Prescribing and Fraud,https://oig.hhs.gov/fraud/enforcement/bradford-county-nurse-practitioner-charged-with-illegal-prescribing-and-fraud/
Attorney General Moody Announces Arrest of Certified Nursing Assistant for Defrauding Florida Medicaid Program,2022-02-25,Attorney General Moody Announces Arrest of Certified Nursing Assistant for Defrauding Florida Medicaid Program,https://oig.hhs.gov/fraud/enforcement/attorney-general-moody-announces-arrest-of-certified-nursing-assistant-for-defrauding-florida-medicaid-program/
"Regions Hospital and Group Health Plan Agreed to Pay $372,000 for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims for Medically Unnecessary Services",2022-02-25,"Regions Hospital and Group Health Plan Agreed to Pay $372,000 for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims for Medically Unnecessary Services",https://oig.hhs.gov/fraud/enforcement/regions-hospital-and-group-health-plan-agreed-to-pay-372000-for-allegedly-violating-the-civil-monetary-penalties-law-by-submitting-claims-for-medically-unnecessary-services/
"Always Home Nursing Services Agreed to Pay $281,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",2022-02-25,"Always Home Nursing Services Agreed to Pay $281,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",https://oig.hhs.gov/fraud/enforcement/always-home-nursing-services-agreed-to-pay-281000-for-allegedly-violating-the-civil-monetary-penalties-law-by-employing-an-excluded-individual/
"Ten Florida Residents Indicted for $67 Million Health Care Fraud, Wire Fraud, Kickback, and Money Laundering Scheme",2022-02-25,"Ten Florida Residents Indicted for $67 Million Health Care Fraud, Wire Fraud, Kickback, and Money Laundering Scheme",https://oig.hhs.gov/fraud/enforcement/ten-florida-residents-indicted-for-67-million-health-care-fraud-wire-fraud-kickback-and-money-laundering-scheme/
"Spokane Mental Health Counselor Agrees to Pay More Than $135,000 for Fraudulent Medicaid Billing",2022-02-25,"Spokane Mental Health Counselor Agrees to Pay More Than $135,000 for Fraudulent Medicaid Billing",https://oig.hhs.gov/fraud/enforcement/spokane-mental-health-counselor-agrees-to-pay-more-than-135000-for-fraudulent-medicaid-billing/
Lee Health and Cape Coral Hospital Agreed to Pay $12.7 Million for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims for Services that Did Not Meet Coverage Criteria,2022-02-28,Lee Health and Cape Coral Hospital Agreed to Pay $12.7 Million for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims for Services that Did Not Meet Coverage Criteria,https://oig.hhs.gov/fraud/enforcement/lee-health-and-cape-coral-hospital-agreed-to-pay-127-million-for-allegedly-violating-the-civil-monetary-penalties-law-by-submitting-claims-for-services-that-did-not-meet-coverage-criteria/
DOJ Adds Employee Defendants in Illegal Opioid Distribution and Health Care Fraud Lawsuit Against Northeast Philadelphia Pharmacy,2022-02-28,DOJ Adds Employee Defendants in Illegal Opioid Distribution and Health Care Fraud Lawsuit Against Northeast Philadelphia Pharmacy,https://oig.hhs.gov/fraud/enforcement/doj-adds-employee-defendants-in-illegal-opioid-distribution-and-health-care-fraud-lawsuit-against-northeast-philadelphia-pharmacy/
"Attorney General Ford Announces Conviction of Health Care Company, Owner in Medicaid Fraud Case",2022-02-28,"Attorney General Ford Announces Conviction of Health Care Company, Owner in Medicaid Fraud Case",https://oig.hhs.gov/fraud/enforcement/attorney-general-ford-announces-conviction-of-health-care-company-owner-in-medicaid-fraud-case/
Attorney General Denise George Announces Arrest Of A Dhs Medicaid Program Eligibility Specialist For Fraud,2022-02-28,Attorney General Denise George Announces Arrest Of A Dhs Medicaid Program Eligibility Specialist For Fraud,https://oig.hhs.gov/fraud/enforcement/attorney-general-denise-george-announces-arrest-of-a-dhs-medicaid-program-eligibility-specialist-for-fraud-2/
"New London Hospital Association Agreed to Pay $10,000 for Allegedly Violating the Civil Monetary Penalties Law by Retaining Medicare and Medicaid Overpayments",2022-02-28,"New London Hospital Association Agreed to Pay $10,000 for Allegedly Violating the Civil Monetary Penalties Law by Retaining Medicare and Medicaid Overpayments",https://oig.hhs.gov/fraud/enforcement/new-london-hospital-association-agreed-to-pay-10000-for-allegedly-violating-the-civil-monetary-penalties-law-by-retaining-medicare-and-medicaid-overpayments/
AG Balderas Secures Guilty Plea Against Power of Attorney Accused of Financially Exploiting Nursing Home Resident and Defrauding State Medicaid Program,2022-03-01,AG Balderas Secures Guilty Plea Against Power of Attorney Accused of Financially Exploiting Nursing Home Resident and Defrauding State Medicaid Program,https://oig.hhs.gov/fraud/enforcement/ag-balderas-secures-guilty-plea-against-power-of-attorney-accused-of-financially-exploiting-nursing-home-resident-and-defrauding-state-medicaid-program/
Bannock County Man Sentenced for Provider Fraud,2022-03-01,Bannock County Man Sentenced for Provider Fraud,https://oig.hhs.gov/fraud/enforcement/bannock-county-man-sentenced-for-provider-fraud/
Former Delaware Doctor Sentenced to 20 Years in Prison for Unlawfully Distributing Opioid Pills,2022-03-01,Former Delaware Doctor Sentenced to 20 Years in Prison for Unlawfully Distributing Opioid Pills,https://oig.hhs.gov/fraud/enforcement/former-delaware-doctor-sentenced-to-20-years-in-prison-for-unlawfully-distributing-opioid-pills/
Former Family Practitioner Sentenced to Prison for Illegally Dispensing Drugs and Health Care Fraud,2022-03-01,Former Family Practitioner Sentenced to Prison for Illegally Dispensing Drugs and Health Care Fraud,https://oig.hhs.gov/fraud/enforcement/former-family-practitioner-sentenced-to-prison-for-illegally-dispensing-drugs-and-health-care-fraud/
Two Florida Men Charged With $11 Million Medicare Fraud Scheme To Traffic In Prescriptions For Medical Equipment,2022-03-01,Two Florida Men Charged With $11 Million Medicare Fraud Scheme To Traffic In Prescriptions For Medical Equipment,https://oig.hhs.gov/fraud/enforcement/two-florida-men-charged-with-11-million-medicare-fraud-scheme-to-traffic-in-prescriptions-for-medical-equipment/
Evergreen Physician Sentenced to Federal Prison for Taking Bribes,2022-03-01,Evergreen Physician Sentenced to Federal Prison for Taking Bribes,https://oig.hhs.gov/fraud/enforcement/evergreen-physician-sentenced-to-federal-prison-for-taking-bribes/
Four Individuals Indicted in Connection With Personal Care Attendant Fraud,2022-03-02,Four Individuals Indicted in Connection With Personal Care Attendant Fraud,https://oig.hhs.gov/fraud/enforcement/four-individuals-indicted-in-connection-with-personal-care-attendant-fraud/
"River Hospital Agreed to Pay $20,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",2022-03-02,"River Hospital Agreed to Pay $20,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",https://oig.hhs.gov/fraud/enforcement/river-hospital-agreed-to-pay-20000-for-allegedly-violating-the-civil-monetary-penalties-law-by-employing-an-excluded-individual/
Pain Clinic Owners Convicted of Unlawfully Distributing Opioids and Multimillion-Dollar Health Care Fraud,2022-03-02,Pain Clinic Owners Convicted of Unlawfully Distributing Opioids and Multimillion-Dollar Health Care Fraud,https://oig.hhs.gov/fraud/enforcement/pain-clinic-owners-convicted-of-unlawfully-distributing-opioids-and-multimillion-dollar-health-care-fraud/
"Metroplex Pain Consultants and Dr. Steven Casey Agreed to Pay $110,000 for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims Dr. Casey Did Not Perform or Directly Supervise and Claims for Excessive Services",2022-03-02,"Metroplex Pain Consultants and Dr. Steven Casey Agreed to Pay $110,000 for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims Dr. Casey Did Not Perform or Directly Supervise and Claims for Excessive Services",https://oig.hhs.gov/fraud/enforcement/metroplex-pain-consultants-and-dr-steven-casey-agreed-to-pay-110000-for-allegedly-violating-the-civil-monetary-penalties-law-by-submitting-claims-dr-casey-did-not-perform-or-directly-supervise-and-claims-for-excessive-services/
"The Pennsylvania State University Agrees To Pay $899,824.55 To Settle A Voluntary Disclosure Related To The Penn State Psychological Clinic",2022-03-03,"The Pennsylvania State University Agrees To Pay $899,824.55 To Settle A Voluntary Disclosure Related To The Penn State Psychological Clinic",https://oig.hhs.gov/fraud/enforcement/the-pennsylvania-state-university-agrees-to-pay-89982455-to-settle-a-voluntary-disclosure-related-to-the-penn-state-psychological-clinic/
Rye Ophthalmologist Sentenced To 96 Months In Prison For Prolific Seven-Year Healthcare Fraud Scheme And Covid-19 Loan Fraud,2022-03-03,Rye Ophthalmologist Sentenced To 96 Months In Prison For Prolific Seven-Year Healthcare Fraud Scheme And Covid-19 Loan Fraud,https://oig.hhs.gov/fraud/enforcement/rye-ophthalmologist-sentenced-to-96-months-in-prison-for-prolific-seven-year-healthcare-fraud-scheme-and-covid-19-loan-fraud/
Attorney General Ford Announces Conviction of Medicaid Services Provider Owner,2022-03-03,Attorney General Ford Announces Conviction of Medicaid Services Provider Owner,https://oig.hhs.gov/fraud/enforcement/attorney-general-ford-announces-conviction-of-medicaid-services-provider-owner/
"Heritage Health of Danville Agreed to Pay $10,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",2022-03-03,"Heritage Health of Danville Agreed to Pay $10,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",https://oig.hhs.gov/fraud/enforcement/heritage-health-of-danville-agreed-to-pay-10000-for-allegedly-violating-the-civil-monetary-penalties-law-by-employing-an-excluded-individual/
